"date","day","time","name","cap"
"2021-10-21","Thursday","05:00","UnionDeckUpper",4
"2021-10-21","Thursday","05:00","WestDeck",3
"2021-10-21","Thursday","05:30","ConeDeckFaculty/Staff",4
"2021-10-21","Thursday","05:30","ConeDeckVisitor",3
"2021-10-21","Thursday","05:30","CRIDeck",12
"2021-10-21","Thursday","05:30","EastDeck1",4
"2021-10-21","Thursday","05:30","EastDeck2/3",0
"2021-10-21","Thursday","05:30","NorthDeck",65
"2021-10-21","Thursday","05:30","SouthVillageDeck",63
"2021-10-21","Thursday","05:30","UnionDeckLower",3
"2021-10-21","Thursday","05:30","UnionDeckUpper",4
"2021-10-21","Thursday","05:30","WestDeck",3
"2021-10-21","Thursday","06:00","ConeDeckFaculty/Staff",4
"2021-10-21","Thursday","06:00","ConeDeckVisitor",3
"2021-10-21","Thursday","06:00","CRIDeck",13
"2021-10-21","Thursday","06:00","EastDeck1",4
"2021-10-21","Thursday","06:00","EastDeck2/3",0
"2021-10-21","Thursday","06:00","NorthDeck",67
"2021-10-21","Thursday","06:00","SouthVillageDeck",63
"2021-10-21","Thursday","06:00","UnionDeckLower",4
"2021-10-21","Thursday","06:00","UnionDeckUpper",4
"2021-10-21","Thursday","06:00","WestDeck",4
"2021-10-21","Thursday","06:30","ConeDeckFaculty/Staff",5
"2021-10-21","Thursday","06:30","ConeDeckVisitor",3
"2021-10-21","Thursday","06:30","CRIDeck",13
"2021-10-21","Thursday","06:30","EastDeck1",4
"2021-10-21","Thursday","06:30","EastDeck2/3",0
"2021-10-21","Thursday","06:30","NorthDeck",69
"2021-10-21","Thursday","06:30","SouthVillageDeck",64
"2021-10-21","Thursday","06:30","UnionDeckLower",5
"2021-10-21","Thursday","06:30","UnionDeckUpper",5
"2021-10-21","Thursday","06:30","WestDeck",5
"2021-10-21","Thursday","07:00","ConeDeckFaculty/Staff",5
"2021-10-21","Thursday","07:00","ConeDeckVisitor",3
"2021-10-21","Thursday","07:00","CRIDeck",14
"2021-10-21","Thursday","07:00","EastDeck1",4
"2021-10-21","Thursday","07:00","EastDeck2/3",0
"2021-10-21","Thursday","07:00","NorthDeck",72
"2021-10-21","Thursday","07:00","SouthVillageDeck",65
"2021-10-21","Thursday","07:00","UnionDeckLower",8
"2021-10-21","Thursday","07:00","UnionDeckUpper",6
"2021-10-21","Thursday","07:00","WestDeck",8
"2021-10-21","Thursday","07:30","ConeDeckFaculty/Staff",9
"2021-10-21","Thursday","07:30","ConeDeckVisitor",3
"2021-10-21","Thursday","07:30","CRIDeck",15
"2021-10-21","Thursday","07:30","EastDeck1",6
"2021-10-21","Thursday","07:30","EastDeck2/3",3
"2021-10-21","Thursday","07:30","NorthDeck",75
"2021-10-21","Thursday","07:30","SouthVillageDeck",65
"2021-10-21","Thursday","07:30","UnionDeckLower",11
"2021-10-21","Thursday","07:30","UnionDeckUpper",7
"2021-10-21","Thursday","07:30","WestDeck",11
"2021-10-21","Thursday","08:00","ConeDeckFaculty/Staff",14
"2021-10-21","Thursday","08:00","ConeDeckVisitor",5
"2021-10-21","Thursday","08:00","CRIDeck",19
"2021-10-21","Thursday","08:00","EastDeck1",13
"2021-10-21","Thursday","08:00","EastDeck2/3",10
"2021-10-21","Thursday","08:00","NorthDeck",78
"2021-10-21","Thursday","08:00","SouthVillageDeck",66
"2021-10-21","Thursday","08:00","UnionDeckLower",19
"2021-10-21","Thursday","08:00","UnionDeckUpper",10
"2021-10-21","Thursday","08:00","WestDeck",22
"2021-10-21","Thursday","09:00","ConeDeckFaculty/Staff",26
"2021-10-21","Thursday","09:00","ConeDeckVisitor",10
"2021-10-21","Thursday","09:00","CRIDeck",41
"2021-10-21","Thursday","09:00","EastDeck1",29
"2021-10-21","Thursday","09:00","EastDeck2/3",34
"2021-10-21","Thursday","09:00","NorthDeck",84
"2021-10-21","Thursday","09:00","SouthVillageDeck",68
"2021-10-21","Thursday","09:00","UnionDeckLower",44
"2021-10-21","Thursday","09:00","UnionDeckUpper",22
"2021-10-21","Thursday","09:00","WestDeck",54
"2021-10-21","Thursday","09:30","ConeDeckFaculty/Staff",30
"2021-10-21","Thursday","09:30","ConeDeckVisitor",10
"2021-10-21","Thursday","09:30","CRIDeck",44
"2021-10-21","Thursday","09:30","EastDeck1",34
"2021-10-21","Thursday","09:30","EastDeck2/3",40
"2021-10-21","Thursday","09:30","NorthDeck",85
"2021-10-21","Thursday","09:30","SouthVillageDeck",69
"2021-10-21","Thursday","09:30","UnionDeckLower",52
"2021-10-21","Thursday","09:30","UnionDeckUpper",25
"2021-10-21","Thursday","09:30","WestDeck",58
"2021-10-21","Thursday","10:00","ConeDeckFaculty/Staff",32
"2021-10-21","Thursday","10:00","ConeDeckVisitor",14
"2021-10-21","Thursday","10:00","CRIDeck",49
"2021-10-21","Thursday","10:00","EastDeck1",40
"2021-10-21","Thursday","10:00","EastDeck2/3",52
"2021-10-21","Thursday","10:00","NorthDeck",88
"2021-10-21","Thursday","10:00","SouthVillageDeck",70
"2021-10-21","Thursday","10:00","UnionDeckLower",70
"2021-10-21","Thursday","10:00","UnionDeckUpper",31
"2021-10-21","Thursday","10:00","WestDeck",74
"2021-10-21","Thursday","10:30","ConeDeckFaculty/Staff",33
"2021-10-21","Thursday","10:30","ConeDeckVisitor",15
"2021-10-21","Thursday","10:30","CRIDeck",50
"2021-10-21","Thursday","10:30","EastDeck1",42
"2021-10-21","Thursday","10:30","EastDeck2/3",54
"2021-10-21","Thursday","10:30","NorthDeck",87
"2021-10-21","Thursday","10:30","SouthVillageDeck",69
"2021-10-21","Thursday","10:30","UnionDeckLower",70
"2021-10-21","Thursday","10:30","UnionDeckUpper",33
"2021-10-21","Thursday","10:30","WestDeck",76
"2021-10-21","Thursday","11:00","ConeDeckFaculty/Staff",33
"2021-10-21","Thursday","11:00","ConeDeckVisitor",15
"2021-10-21","Thursday","11:00","CRIDeck",52
"2021-10-21","Thursday","11:00","EastDeck1",43
"2021-10-21","Thursday","11:00","EastDeck2/3",56
"2021-10-21","Thursday","11:00","NorthDeck",88
"2021-10-21","Thursday","11:00","SouthVillageDeck",69
"2021-10-21","Thursday","11:00","UnionDeckLower",75
"2021-10-21","Thursday","11:00","UnionDeckUpper",36
"2021-10-21","Thursday","11:00","WestDeck",78
"2021-10-21","Thursday","11:30","ConeDeckFaculty/Staff",33
"2021-10-21","Thursday","11:30","ConeDeckVisitor",18
"2021-10-21","Thursday","11:30","CRIDeck",45
"2021-10-21","Thursday","11:30","EastDeck1",44
"2021-10-21","Thursday","11:30","EastDeck2/3",59
"2021-10-21","Thursday","11:30","NorthDeck",90
"2021-10-21","Thursday","11:30","SouthVillageDeck",69
"2021-10-21","Thursday","11:30","UnionDeckLower",78
"2021-10-21","Thursday","11:30","UnionDeckUpper",37
"2021-10-21","Thursday","11:30","WestDeck",76
"2021-10-21","Thursday","12:00","ConeDeckFaculty/Staff",31
"2021-10-21","Thursday","12:00","ConeDeckVisitor",17
"2021-10-21","Thursday","12:00","CRIDeck",44
"2021-10-21","Thursday","12:00","EastDeck1",43
"2021-10-21","Thursday","12:00","EastDeck2/3",57
"2021-10-21","Thursday","12:00","NorthDeck",88
"2021-10-21","Thursday","12:00","SouthVillageDeck",69
"2021-10-21","Thursday","12:00","UnionDeckLower",73
"2021-10-21","Thursday","12:00","UnionDeckUpper",36
"2021-10-21","Thursday","12:00","WestDeck",75
"2021-10-21","Thursday","12:30","ConeDeckFaculty/Staff",28
"2021-10-21","Thursday","12:30","ConeDeckVisitor",16
"2021-10-21","Thursday","12:30","CRIDeck",43
"2021-10-21","Thursday","12:30","EastDeck1",43
"2021-10-21","Thursday","12:30","EastDeck2/3",58
"2021-10-21","Thursday","12:30","NorthDeck",89
"2021-10-21","Thursday","12:30","SouthVillageDeck",67
"2021-10-21","Thursday","12:30","UnionDeckLower",68
"2021-10-21","Thursday","12:30","UnionDeckUpper",32
"2021-10-21","Thursday","12:30","WestDeck",71
"2021-10-21","Thursday","13:00","ConeDeckFaculty/Staff",28
"2021-10-21","Thursday","13:00","ConeDeckVisitor",15
"2021-10-21","Thursday","13:00","CRIDeck",41
"2021-10-21","Thursday","13:00","EastDeck1",43
"2021-10-21","Thursday","13:00","EastDeck2/3",51
"2021-10-21","Thursday","13:00","NorthDeck",88
"2021-10-21","Thursday","13:00","SouthVillageDeck",67
"2021-10-21","Thursday","13:00","UnionDeckLower",57
"2021-10-21","Thursday","13:00","UnionDeckUpper",32
"2021-10-21","Thursday","13:00","WestDeck",65
"2021-10-21","Thursday","13:30","ConeDeckFaculty/Staff",27
"2021-10-21","Thursday","13:30","ConeDeckVisitor",15
"2021-10-21","Thursday","13:30","CRIDeck",39
"2021-10-21","Thursday","13:30","EastDeck1",40
"2021-10-21","Thursday","13:30","EastDeck2/3",46
"2021-10-21","Thursday","13:30","NorthDeck",84
"2021-10-21","Thursday","13:30","SouthVillageDeck",66
"2021-10-21","Thursday","13:30","UnionDeckLower",51
"2021-10-21","Thursday","13:30","UnionDeckUpper",31
"2021-10-21","Thursday","13:30","WestDeck",59
"2021-10-21","Thursday","14:00","ConeDeckFaculty/Staff",26
"2021-10-21","Thursday","14:00","ConeDeckVisitor",16
"2021-10-21","Thursday","14:00","CRIDeck",37
"2021-10-21","Thursday","14:00","EastDeck1",40
"2021-10-21","Thursday","14:00","EastDeck2/3",43
"2021-10-21","Thursday","14:00","NorthDeck",82
"2021-10-21","Thursday","14:00","SouthVillageDeck",65
"2021-10-21","Thursday","14:00","UnionDeckLower",46
"2021-10-21","Thursday","14:00","UnionDeckUpper",32
"2021-10-21","Thursday","14:00","WestDeck",52
"2021-10-21","Thursday","14:30","ConeDeckFaculty/Staff",24
"2021-10-21","Thursday","14:30","ConeDeckVisitor",11
"2021-10-21","Thursday","14:30","CRIDeck",25
"2021-10-21","Thursday","14:30","EastDeck1",37
"2021-10-21","Thursday","14:30","EastDeck2/3",36
"2021-10-21","Thursday","14:30","NorthDeck",80
"2021-10-21","Thursday","14:30","SouthVillageDeck",65
"2021-10-21","Thursday","14:30","UnionDeckLower",35
"2021-10-21","Thursday","14:30","UnionDeckUpper",28
"2021-10-21","Thursday","14:30","WestDeck",42
"2021-10-21","Thursday","15:00","ConeDeckFaculty/Staff",19
"2021-10-21","Thursday","15:00","ConeDeckVisitor",9
"2021-10-21","Thursday","15:00","CRIDeck",24
"2021-10-21","Thursday","15:00","EastDeck1",34
"2021-10-21","Thursday","15:00","EastDeck2/3",29
"2021-10-21","Thursday","15:00","NorthDeck",77
"2021-10-21","Thursday","15:00","SouthVillageDeck",64
"2021-10-21","Thursday","15:00","UnionDeckLower",28
"2021-10-21","Thursday","15:00","UnionDeckUpper",25
"2021-10-21","Thursday","15:00","WestDeck",36
"2021-10-21","Thursday","15:30","ConeDeckFaculty/Staff",15
"2021-10-21","Thursday","15:30","ConeDeckVisitor",9
"2021-10-21","Thursday","15:30","CRIDeck",23
"2021-10-21","Thursday","15:30","EastDeck1",31
"2021-10-21","Thursday","15:30","EastDeck2/3",26
"2021-10-21","Thursday","15:30","NorthDeck",73
"2021-10-21","Thursday","15:30","SouthVillageDeck",62
"2021-10-21","Thursday","15:30","UnionDeckLower",20
"2021-10-21","Thursday","15:30","UnionDeckUpper",20
"2021-10-21","Thursday","15:30","WestDeck",28
"2021-10-21","Thursday","16:00","ConeDeckFaculty/Staff",8
"2021-10-21","Thursday","16:00","ConeDeckVisitor",9
"2021-10-21","Thursday","16:00","CRIDeck",17
"2021-10-21","Thursday","16:00","EastDeck1",26
"2021-10-21","Thursday","16:00","EastDeck2/3",24
"2021-10-21","Thursday","16:00","NorthDeck",70
"2021-10-21","Thursday","16:00","SouthVillageDeck",60
"2021-10-21","Thursday","16:00","UnionDeckLower",13
"2021-10-21","Thursday","16:00","UnionDeckUpper",15
"2021-10-21","Thursday","16:00","WestDeck",22
"2021-10-21","Thursday","16:30","ConeDeckFaculty/Staff",4
"2021-10-21","Thursday","16:30","ConeDeckVisitor",8
"2021-10-21","Thursday","16:30","CRIDeck",19
"2021-10-21","Thursday","16:30","EastDeck1",22
"2021-10-21","Thursday","16:30","EastDeck2/3",22
"2021-10-21","Thursday","16:30","NorthDeck",68
"2021-10-21","Thursday","16:30","SouthVillageDeck",60
"2021-10-21","Thursday","16:30","UnionDeckLower",10
"2021-10-21","Thursday","16:30","UnionDeckUpper",13
"2021-10-21","Thursday","16:30","WestDeck",22
"2021-10-21","Thursday","17:00","ConeDeckFaculty/Staff",3
"2021-10-21","Thursday","17:00","ConeDeckVisitor",8
"2021-10-21","Thursday","17:00","CRIDeck",21
"2021-10-21","Thursday","17:00","EastDeck1",19
"2021-10-21","Thursday","17:00","EastDeck2/3",20
"2021-10-21","Thursday","17:00","NorthDeck",70
"2021-10-21","Thursday","17:00","SouthVillageDeck",61
"2021-10-21","Thursday","17:00","UnionDeckLower",11
"2021-10-21","Thursday","17:00","UnionDeckUpper",15
"2021-10-21","Thursday","17:00","WestDeck",25
"2021-10-21","Thursday","17:30","ConeDeckFaculty/Staff",3
"2021-10-21","Thursday","17:30","ConeDeckVisitor",7
"2021-10-21","Thursday","17:30","CRIDeck",25
"2021-10-21","Thursday","17:30","EastDeck1",16
"2021-10-21","Thursday","17:30","EastDeck2/3",18
"2021-10-21","Thursday","17:30","NorthDeck",72
"2021-10-21","Thursday","17:30","SouthVillageDeck",60
"2021-10-21","Thursday","17:30","UnionDeckLower",12
"2021-10-21","Thursday","17:30","UnionDeckUpper",19
"2021-10-21","Thursday","17:30","WestDeck",25
"2021-10-21","Thursday","18:00","ConeDeckFaculty/Staff",4
"2021-10-21","Thursday","18:00","ConeDeckVisitor",6
"2021-10-21","Thursday","18:00","CRIDeck",29
"2021-10-21","Thursday","18:00","EastDeck1",15
"2021-10-21","Thursday","18:00","EastDeck2/3",17
"2021-10-21","Thursday","18:00","NorthDeck",74
"2021-10-21","Thursday","18:00","SouthVillageDeck",59
"2021-10-21","Thursday","18:00","UnionDeckLower",13
"2021-10-21","Thursday","18:00","UnionDeckUpper",22
"2021-10-21","Thursday","18:00","WestDeck",28
"2021-10-21","Thursday","18:30","ConeDeckFaculty/Staff",5
"2021-10-21","Thursday","18:30","ConeDeckVisitor",9
"2021-10-21","Thursday","18:30","CRIDeck",35
"2021-10-21","Thursday","18:30","EastDeck1",15
"2021-10-21","Thursday","18:30","EastDeck2/3",17
"2021-10-21","Thursday","18:30","NorthDeck",77
"2021-10-21","Thursday","18:30","SouthVillageDeck",60
"2021-10-21","Thursday","18:30","UnionDeckLower",16
"2021-10-21","Thursday","18:30","UnionDeckUpper",25
"2021-10-21","Thursday","18:30","WestDeck",32
"2021-10-21","Thursday","19:00","ConeDeckFaculty/Staff",7
"2021-10-21","Thursday","19:00","ConeDeckVisitor",12
"2021-10-21","Thursday","19:00","CRIDeck",45
"2021-10-21","Thursday","19:00","EastDeck1",17
"2021-10-21","Thursday","19:00","EastDeck2/3",17
"2021-10-21","Thursday","19:00","NorthDeck",83
"2021-10-21","Thursday","19:00","SouthVillageDeck",61
"2021-10-21","Thursday","19:00","UnionDeckLower",21
"2021-10-21","Thursday","19:00","UnionDeckUpper",30
"2021-10-21","Thursday","19:00","WestDeck",39
"2021-10-21","Thursday","19:30","ConeDeckFaculty/Staff",11
"2021-10-21","Thursday","19:30","ConeDeckVisitor",15
"2021-10-21","Thursday","19:30","CRIDeck",55
"2021-10-21","Thursday","19:30","EastDeck1",20
"2021-10-21","Thursday","19:30","EastDeck2/3",18
"2021-10-21","Thursday","19:30","NorthDeck",89
"2021-10-21","Thursday","19:30","SouthVillageDeck",63
"2021-10-21","Thursday","19:30","UnionDeckLower",24
"2021-10-21","Thursday","19:30","UnionDeckUpper",34
"2021-10-21","Thursday","19:30","WestDeck",43
"2021-10-21","Thursday","20:00","ConeDeckFaculty/Staff",12
"2021-10-21","Thursday","20:00","ConeDeckVisitor",16
"2021-10-21","Thursday","20:00","CRIDeck",58
"2021-10-21","Thursday","20:00","EastDeck1",20
"2021-10-21","Thursday","20:00","EastDeck2/3",17
"2021-10-21","Thursday","20:00","NorthDeck",91
"2021-10-21","Thursday","20:00","SouthVillageDeck",63
"2021-10-21","Thursday","20:00","UnionDeckLower",25
"2021-10-21","Thursday","20:00","UnionDeckUpper",37
"2021-10-21","Thursday","20:00","WestDeck",44
"2021-10-21","Thursday","20:30","ConeDeckFaculty/Staff",12
"2021-10-21","Thursday","20:30","ConeDeckVisitor",17
"2021-10-21","Thursday","20:30","CRIDeck",58
"2021-10-21","Thursday","20:30","EastDeck1",19
"2021-10-21","Thursday","20:30","EastDeck2/3",16
"2021-10-21","Thursday","20:30","NorthDeck",91
"2021-10-21","Thursday","20:30","SouthVillageDeck",64
"2021-10-21","Thursday","20:30","UnionDeckLower",25
"2021-10-21","Thursday","20:30","UnionDeckUpper",39
"2021-10-21","Thursday","20:30","WestDeck",45
"2021-10-21","Thursday","21:00","ConeDeckFaculty/Staff",12
"2021-10-21","Thursday","21:00","ConeDeckVisitor",17
"2021-10-21","Thursday","21:00","CRIDeck",57
"2021-10-21","Thursday","21:00","EastDeck1",10
"2021-10-21","Thursday","21:00","EastDeck2/3",13
"2021-10-21","Thursday","21:00","NorthDeck",90
"2021-10-21","Thursday","21:00","SouthVillageDeck",63
"2021-10-21","Thursday","21:00","UnionDeckLower",25
"2021-10-21","Thursday","21:00","UnionDeckUpper",40
"2021-10-21","Thursday","21:00","WestDeck",45
"2021-10-21","Thursday","21:30","ConeDeckFaculty/Staff",12
"2021-10-21","Thursday","21:30","ConeDeckVisitor",16
"2021-10-21","Thursday","21:30","CRIDeck",54
"2021-10-21","Thursday","21:30","EastDeck1",8
"2021-10-21","Thursday","21:30","EastDeck2/3",11
"2021-10-21","Thursday","21:30","NorthDeck",86
"2021-10-21","Thursday","21:30","SouthVillageDeck",64
"2021-10-21","Thursday","21:30","UnionDeckLower",24
"2021-10-21","Thursday","21:30","UnionDeckUpper",37
"2021-10-21","Thursday","21:30","WestDeck",42
"2021-10-21","Thursday","22:00","ConeDeckFaculty/Staff",12
"2021-10-21","Thursday","22:00","ConeDeckVisitor",15
"2021-10-21","Thursday","22:00","CRIDeck",50
"2021-10-21","Thursday","22:00","EastDeck1",7
"2021-10-21","Thursday","22:00","EastDeck2/3",11
"2021-10-21","Thursday","22:00","NorthDeck",82
"2021-10-21","Thursday","22:00","SouthVillageDeck",63
"2021-10-21","Thursday","22:00","UnionDeckLower",21
"2021-10-21","Thursday","22:00","UnionDeckUpper",35
"2021-10-21","Thursday","22:00","WestDeck",39
"2021-10-21","Thursday","22:30","ConeDeckFaculty/Staff",10
"2021-10-21","Thursday","22:30","ConeDeckVisitor",12
"2021-10-21","Thursday","22:30","CRIDeck",35
"2021-10-21","Thursday","22:30","EastDeck1",6
"2021-10-21","Thursday","22:30","EastDeck2/3",7
"2021-10-21","Thursday","22:30","NorthDeck",69
"2021-10-21","Thursday","22:30","SouthVillageDeck",62
"2021-10-21","Thursday","22:30","UnionDeckLower",13
"2021-10-21","Thursday","22:30","UnionDeckUpper",22
"2021-10-21","Thursday","22:30","WestDeck",24
"2021-10-21","Thursday","23:00","ConeDeckFaculty/Staff",7
"2021-10-21","Thursday","23:00","ConeDeckVisitor",8
"2021-10-21","Thursday","23:00","CRIDeck",23
"2021-10-21","Thursday","23:00","EastDeck1",5
"2021-10-21","Thursday","23:00","EastDeck2/3",5
"2021-10-21","Thursday","23:00","NorthDeck",62
"2021-10-21","Thursday","23:00","SouthVillageDeck",59
"2021-10-21","Thursday","23:00","UnionDeckLower",7
"2021-10-21","Thursday","23:00","UnionDeckUpper",12
"2021-10-21","Thursday","23:00","WestDeck",17
"2021-10-21","Thursday","23:30","ConeDeckFaculty/Staff",4
"2021-10-21","Thursday","23:30","ConeDeckVisitor",5
"2021-10-21","Thursday","23:30","CRIDeck",14
"2021-10-21","Thursday","23:30","EastDeck1",5
"2021-10-21","Thursday","23:30","EastDeck2/3",2
"2021-10-21","Thursday","23:30","NorthDeck",57
"2021-10-21","Thursday","23:30","SouthVillageDeck",58
"2021-10-21","Thursday","23:30","UnionDeckLower",2
"2021-10-21","Thursday","23:30","UnionDeckUpper",6
"2021-10-21","Thursday","23:30","WestDeck",8
"2021-10-22","Friday","00:00","ConeDeckFaculty/Staff",4
"2021-10-22","Friday","00:00","ConeDeckVisitor",4
"2021-10-22","Friday","00:00","CRIDeck",8
"2021-10-22","Friday","00:00","EastDeck1",4
"2021-10-22","Friday","00:00","EastDeck2/3",0
"2021-10-22","Friday","00:00","NorthDeck",56
"2021-10-22","Friday","00:00","SouthVillageDeck",57
"2021-10-22","Friday","00:00","UnionDeckLower",1
"2021-10-22","Friday","00:00","UnionDeckUpper",5
"2021-10-22","Friday","00:00","WestDeck",2
"2021-10-22","Friday","00:30","ConeDeckFaculty/Staff",3
"2021-10-22","Friday","00:30","ConeDeckVisitor",4
"2021-10-22","Friday","00:30","CRIDeck",7
"2021-10-22","Friday","00:30","EastDeck1",4
"2021-10-22","Friday","00:30","EastDeck2/3",0
"2021-10-22","Friday","00:30","NorthDeck",55
"2021-10-22","Friday","00:30","SouthVillageDeck",58
"2021-10-22","Friday","00:30","UnionDeckLower",1
"2021-10-22","Friday","00:30","UnionDeckUpper",4
"2021-10-22","Friday","00:30","WestDeck",1
"2021-10-22","Friday","01:00","ConeDeckFaculty/Staff",3
"2021-10-22","Friday","01:00","ConeDeckVisitor",4
"2021-10-22","Friday","01:00","CRIDeck",6
"2021-10-22","Friday","01:00","EastDeck1",4
"2021-10-22","Friday","01:00","EastDeck2/3",0
"2021-10-22","Friday","01:00","NorthDeck",55
"2021-10-22","Friday","01:00","SouthVillageDeck",58
"2021-10-22","Friday","01:00","UnionDeckLower",1
"2021-10-22","Friday","01:00","UnionDeckUpper",0
"2021-10-22","Friday","01:00","WestDeck",1
"2021-10-22","Friday","01:30","ConeDeckFaculty/Staff",3
"2021-10-22","Friday","01:30","ConeDeckVisitor",4
"2021-10-22","Friday","01:30","CRIDeck",6
"2021-10-22","Friday","01:30","EastDeck1",4
"2021-10-22","Friday","01:30","EastDeck2/3",0
"2021-10-22","Friday","01:30","NorthDeck",55
"2021-10-22","Friday","01:30","SouthVillageDeck",58
"2021-10-22","Friday","01:30","UnionDeckLower",0
"2021-10-22","Friday","01:30","UnionDeckUpper",0
"2021-10-22","Friday","01:30","WestDeck",1
"2021-10-22","Friday","02:00","ConeDeckFaculty/Staff",3
"2021-10-22","Friday","02:00","ConeDeckVisitor",4
"2021-10-22","Friday","02:00","CRIDeck",6
"2021-10-22","Friday","02:00","EastDeck1",4
"2021-10-22","Friday","02:00","EastDeck2/3",0
"2021-10-22","Friday","02:00","NorthDeck",55
"2021-10-22","Friday","02:00","SouthVillageDeck",59
"2021-10-22","Friday","02:00","UnionDeckLower",0
"2021-10-22","Friday","02:00","UnionDeckUpper",0
"2021-10-22","Friday","02:00","WestDeck",1
"2021-10-22","Friday","02:30","ConeDeckFaculty/Staff",3
"2021-10-22","Friday","02:30","ConeDeckVisitor",4
"2021-10-22","Friday","02:30","CRIDeck",6
"2021-10-22","Friday","02:30","EastDeck1",4
"2021-10-22","Friday","02:30","EastDeck2/3",0
"2021-10-22","Friday","02:30","NorthDeck",56
"2021-10-22","Friday","02:30","SouthVillageDeck",59
"2021-10-22","Friday","02:30","UnionDeckLower",0
"2021-10-22","Friday","02:30","UnionDeckUpper",0
"2021-10-22","Friday","02:30","WestDeck",1
"2021-10-22","Friday","03:00","ConeDeckFaculty/Staff",3
"2021-10-22","Friday","03:00","ConeDeckVisitor",4
"2021-10-22","Friday","03:00","CRIDeck",6
"2021-10-22","Friday","03:00","EastDeck1",4
"2021-10-22","Friday","03:00","EastDeck2/3",0
"2021-10-22","Friday","03:00","NorthDeck",55
"2021-10-22","Friday","03:00","SouthVillageDeck",60
"2021-10-22","Friday","03:00","UnionDeckLower",0
"2021-10-22","Friday","03:00","UnionDeckUpper",0
"2021-10-22","Friday","03:00","WestDeck",1
"2021-10-22","Friday","03:30","ConeDeckFaculty/Staff",3
"2021-10-22","Friday","03:30","ConeDeckVisitor",4
"2021-10-22","Friday","03:30","CRIDeck",6
"2021-10-22","Friday","03:30","EastDeck1",4
"2021-10-22","Friday","03:30","EastDeck2/3",0
"2021-10-22","Friday","03:30","NorthDeck",55
"2021-10-22","Friday","03:30","SouthVillageDeck",60
"2021-10-22","Friday","03:30","UnionDeckLower",0
"2021-10-22","Friday","03:30","UnionDeckUpper",0
"2021-10-22","Friday","03:30","WestDeck",1
"2021-10-22","Friday","04:00","ConeDeckFaculty/Staff",3
"2021-10-22","Friday","04:00","ConeDeckVisitor",4
"2021-10-22","Friday","04:00","CRIDeck",6
"2021-10-22","Friday","04:00","EastDeck1",4
"2021-10-22","Friday","04:00","EastDeck2/3",0
"2021-10-22","Friday","04:00","NorthDeck",55
"2021-10-22","Friday","04:00","SouthVillageDeck",60
"2021-10-22","Friday","04:00","UnionDeckLower",0
"2021-10-22","Friday","04:00","UnionDeckUpper",0
"2021-10-22","Friday","04:00","WestDeck",1
"2021-10-22","Friday","04:30","ConeDeckFaculty/Staff",3
"2021-10-22","Friday","04:30","ConeDeckVisitor",4
"2021-10-22","Friday","04:30","CRIDeck",6
"2021-10-22","Friday","04:30","EastDeck1",4
"2021-10-22","Friday","04:30","EastDeck2/3",0
"2021-10-22","Friday","04:30","NorthDeck",55
"2021-10-22","Friday","04:30","SouthVillageDeck",60
"2021-10-22","Friday","04:30","UnionDeckLower",0
"2021-10-22","Friday","04:30","UnionDeckUpper",0
"2021-10-22","Friday","04:30","WestDeck",1
"2021-10-22","Friday","05:00","ConeDeckFaculty/Staff",3
"2021-10-22","Friday","05:00","ConeDeckVisitor",4
"2021-10-22","Friday","05:00","CRIDeck",6
"2021-10-22","Friday","05:00","EastDeck1",4
"2021-10-22","Friday","05:00","EastDeck2/3",0
"2021-10-22","Friday","05:00","NorthDeck",55
"2021-10-22","Friday","05:00","SouthVillageDeck",60
"2021-10-22","Friday","05:00","UnionDeckLower",0
"2021-10-22","Friday","05:00","UnionDeckUpper",0
"2021-10-22","Friday","05:00","WestDeck",2
"2021-10-22","Friday","05:30","ConeDeckFaculty/Staff",3
"2021-10-22","Friday","05:30","ConeDeckVisitor",3
"2021-10-22","Friday","05:30","CRIDeck",6
"2021-10-22","Friday","05:30","EastDeck1",4
"2021-10-22","Friday","05:30","EastDeck2/3",0
"2021-10-22","Friday","05:30","NorthDeck",56
"2021-10-22","Friday","05:30","SouthVillageDeck",60
"2021-10-22","Friday","05:30","UnionDeckLower",1
"2021-10-22","Friday","05:30","UnionDeckUpper",0
"2021-10-22","Friday","05:30","WestDeck",2
"2021-10-22","Friday","06:00","ConeDeckFaculty/Staff",4
"2021-10-22","Friday","06:00","ConeDeckVisitor",3
"2021-10-22","Friday","06:00","CRIDeck",6
"2021-10-22","Friday","06:00","EastDeck1",4
"2021-10-22","Friday","06:00","EastDeck2/3",0
"2021-10-22","Friday","06:00","NorthDeck",57
"2021-10-22","Friday","06:00","SouthVillageDeck",61
"2021-10-22","Friday","06:00","UnionDeckLower",1
"2021-10-22","Friday","06:00","UnionDeckUpper",0
"2021-10-22","Friday","06:00","WestDeck",3
"2021-10-22","Friday","06:30","ConeDeckFaculty/Staff",4
"2021-10-22","Friday","06:30","ConeDeckVisitor",3
"2021-10-22","Friday","06:30","CRIDeck",6
"2021-10-22","Friday","06:30","EastDeck1",4
"2021-10-22","Friday","06:30","EastDeck2/3",0
"2021-10-22","Friday","06:30","NorthDeck",58
"2021-10-22","Friday","06:30","SouthVillageDeck",61
"2021-10-22","Friday","06:30","UnionDeckLower",3
"2021-10-22","Friday","06:30","UnionDeckUpper",1
"2021-10-22","Friday","06:30","WestDeck",4
